Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
piecemeal microautophagy of the nucleus (GO:0034727)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	ULK2
pituitary gland development (GO:0021983)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	NR0B1
positive regulation by symbiont of host autophagy (GO:0075044)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	ULK2
positive regulation of adenylate cyclase activity (GO:0045762)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	STIM1
positive regulation of amyloid-beta clearance (GO:1900223)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	ROCK1
positive regulation of cardiac muscle cell differentiation (GO:2000727)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	GREM1
positive regulation of catecholamine secretion (GO:0033605)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	KCNB1
positive regulation of fibroblast apoptotic process (GO:2000271)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	SFRP1
positive regulation of integrin-mediated signaling pathway (GO:2001046)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	EMP2
positive regulation of IRE1-mediated unfolded protein response (GO:1903896)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	DAB2IP
positive regulation of membrane depolarization (GO:1904181)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	DCN
positive regulation of synaptic plasticity (GO:0031915)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	EPHB2
positive regulation of unsaturated fatty acid biosynthetic process (GO:2001280)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	ANXA1
positive regulation of vascular associated smooth muscle cell differentiation (GO:1905065)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	SOD2
protein desumoylation (GO:0016926)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	SENP1
protein localization to endoplasmic reticulum exit site (GO:0070973)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	GBF1
purine-containing compound metabolic process (GO:0072521)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	PRPS1
pyrimidine-containing compound biosynthetic process (GO:0072528)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	PRPS1
receptor-mediated endocytosis of virus by host cell (GO:0019065)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	CTSL
regulation of cardiac muscle cell membrane potential (GO:0086036)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	SLC8B1
regulation of entry of bacterium into host cell (GO:2000535)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	KRT6A
regulation of fat cell proliferation (GO:0070344)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	E2F1
regulation of glial cell differentiation (GO:0045685)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	TNFRSF21
regulation of I-kappaB phosphorylation (GO:1903719)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	SIRPA
regulation of inositol phosphate biosynthetic process (GO:0010919)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	PTK2B
regulation of microtubule binding (GO:1904526)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	MAP2
regulation of necrotic cell death (GO:0010939)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	SLC6A6
regulation of norepinephrine secretion (GO:0014061)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	KCNB1
regulation of prostaglandin biosynthetic process (GO:0031392)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	ANXA1
regulation of smooth muscle cell differentiation (GO:0051150)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	OLFM2
regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	ACE
regulation of T-helper 1 cell differentiation (GO:0045625)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	ANXA1
regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	GREM1
regulation of transforming growth factor beta activation (GO:1901388)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	LTBP1
regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	SOD2
ribose phosphate biosynthetic process (GO:0046390)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	PRPS1
RIG-I signaling pathway (GO:0039529)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	OAS3
skin morphogenesis (GO:0043589)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	ITGB4
thyroid hormone transport (GO:0070327)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	SLC7A8
very long-chain fatty acid catabolic process (GO:0042760)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	ACOX1
vitamin A metabolic process (GO:0006776)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	BCO1
xenobiotic catabolic process (GO:0042178)	1/7	0.2333850370904932	0.5091751616738756	0	0	4.312051971326165	6.274318789107089	CRYZ
microtubule bundle formation (GO:0001578)	3/45	0.2347433194420378	0.5111066767166464	0	0	1.8495379283788986	2.6804661829092553	MTCL1;CHP1;CLASP1
positive regulation of chemotaxis (GO:0050921)	3/45	0.2347433194420378	0.5111066767166464	0	0	1.8495379283788986	2.6804661829092553	ADAM17;EDN3;MET
positive regulation of nervous system development (GO:0051962)	3/45	0.2347433194420378	0.5111066767166464	0	0	1.8495379283788986	2.6804661829092553	CUX2;EPHB2;TGM2
positive regulation of phosphorylation (GO:0042327)	12/253	0.23569166891623075	0.5128271078029666	0	0	1.291616898665746	1.866684544158056	C3;LYN;CCND3;ADAM17;SEMA4D;LMO4;ROCK2;PELI2;EPHB2;PDE8A;MET;PTK2
skeletal system development (GO:0001501)	8/158	0.2368903237429103	0.5150894899896145	0	0	1.3825418362731796	1.99107870516438	RPS6KA3;VCAN;FRZB;HHIP;ZBTB16;CD44;PAPSS2;TGM2
protein import (GO:0017038)	5/89	0.2374700524588163	0.5156352091294703	0	0	1.5420688545688546	2.217053608564918	IPO13;NUP107;PEX11B;PXMP4;NUP62CL
innate immune response (GO:0045087)	14/302	0.23773643980949602	0.5156352091294703	0	0	1.2612954096367228	1.8119676704199774	LYN;NCF2;CALCOCO2;PTK6;IFIT1;PTK2;CXCL16;C3;MFHAS1;SMPD1;SAA1;PTK2B;TRIM26;APOL1
cellular response to hexose stimulus (GO:0071331)	2/25	0.23841368861353357	0.5156352091294703	0	0	2.2508046111533737	3.2270864447794017	UNC13B;KCNB1
endosome transport via multivesicular body sorting pathway (GO:0032509)	2/25	0.23841368861353357	0.5156352091294703	0	0	2.2508046111533737	3.2270864447794017	LEPROT;TMEM50B
in utero embryonic development (GO:0001701)	2/25	0.23841368861353357	0.5156352091294703	0	0	2.2508046111533737	3.2270864447794017	ARNT2;STIL
positive regulation of vascular endothelial growth factor production (GO:0010575)	2/25	0.23841368861353357	0.5156352091294703	0	0	2.2508046111533737	3.2270864447794017	C3;BRCA1
regulation of dopamine secretion (GO:0014059)	2/25	0.23841368861353357	0.5156352091294703	0	0	2.2508046111533737	3.2270864447794017	SYT1;SYT13
regulation of mitochondrial fission (GO:0090140)	2/25	0.23841368861353357	0.5156352091294703	0	0	2.2508046111533737	3.2270864447794017	STAT2;DCN
protein-containing complex subunit organization (GO:0043933)	6/112	0.23929725329151522	0.5172011301140615	0	0	1.4667194321750454	2.097480308520834	FGA;NUP205;PARD3;FANCA;PTK2B;KNTC1
erythrocyte differentiation (GO:0030218)	3/46	0.2447537771199749	0.5261881600948001	0	0	1.8064313922146304	2.5425568182677774	LYN;MFHAS1;JAK2
positive regulation of organelle assembly (GO:1902117)	3/46	0.2447537771199749	0.5261881600948001	0	0	1.8064313922146304	2.5425568182677774	PLK4;SDC4;SPAG5
positive regulation of smooth muscle cell proliferation (GO:0048661)	3/46	0.2447537771199749	0.5261881600948001	0	0	1.8064313922146304	2.5425568182677774	IGFBP5;STAT1;CCN4
regulation of B cell proliferation (GO:0030888)	3/46	0.2447537771199749	0.5261881600948001	0	0	1.8064313922146304	2.5425568182677774	LYN;EPHB2;TNFRSF21
regulation of DNA metabolic process (GO:0051052)	3/46	0.2447537771199749	0.5261881600948001	0	0	1.8064313922146304	2.5425568182677774	CDT1;USP1;TICRR
regulation of fibroblast proliferation (GO:0048145)	3/46	0.2447537771199749	0.5261881600948001	0	0	1.8064313922146304	2.5425568182677774	SFRP1;E2F1;DAB2IP
regulation of synaptic transmission, glutamatergic (GO:0051966)	3/46	0.2447537771199749	0.5261881600948001	0	0	1.8064313922146304	2.5425568182677774	CACNG7;SYT1;PTK2B
vesicle organization (GO:0016050)	3/46	0.2447537771199749	0.5261881600948001	0	0	1.8064313922146304	2.5425568182677774	SRGN;ALS2CL;SQSTM1
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	4/68	0.2473570083129284	0.529785680783379	0	0	1.6186740890688258	2.261162430201631	LYN;SOCS3;PTK6;JAK2
toll-like receptor signaling pathway (GO:0002224)	5/91	0.2514420108325324	0.529785680783379	0	0	1.5060496543054682	2.079166141122276	FGB;RPS6KA3;FGA;CTSL;TRAF3
histone modification (GO:0016570)	6/114	0.2517052676687197	0.529785680783379	0	0	1.4394076078785145	1.985657683297071	PHF20L1;UHRF1;CDK2;PADI3;CPA4;EZH2
histone lysine demethylation (GO:0070076)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	KDM2B;PHF8
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	MUC1;CD44
negative regulation of signaling receptor activity (GO:2000272)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	CBLB;EPHB2
positive regulation of microtubule polymerization or depolymerization (GO:0031112)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	MET;CLASP1
regulation of actin filament bundle assembly (GO:0032231)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	ROCK1;ROCK2
regulation of glycogen biosynthetic process (GO:0005979)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	PPP1R3C;PASK
regulation of myelination (GO:0031641)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	PARD3;TNFRSF21
regulation of regulatory T cell differentiation (GO:0045589)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	FANCA;VSIR
retinoic acid metabolic process (GO:0042573)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	CYP2S1;BCO2
snRNA processing (GO:0016180)	2/26	0.2523698479311448	0.529785680783379	0	0	2.1569089277703006	2.969760799970908	INTS7;INTS9
epithelial to mesenchymal transition (GO:0001837)	3/47	0.2548300915521256	0.529785680783379	0	0	1.765284244057829	2.4134229417677266	ROCK1;ROCK2;FAM83D
negative regulation of cellular catabolic process (GO:0031330)	4/69	0.2555490316768042	0.529785680783379	0	0	1.593688362919132	2.1743343475781436	RGP1;ROCK1;DAB2IP;MET
positive regulation of MAP kinase activity (GO:0043406)	4/69	0.2555490316768042	0.529785680783379	0	0	1.593688362919132	2.1743343475781436	EDN3;DAB2IP;TNFRSF11A;EZH2
positive regulation of protein metabolic process (GO:0051247)	6/115	0.2579758144644206	0.529785680783379	0	0	1.4261275465233205	1.932245154076328	BARD1;ROCK2;UHRF1;HECW2;DAB2IP;DTL
negative regulation of mitotic cell cycle phase transition (GO:1901991)	5/92	0.2585042721237682	0.529785680783379	0	0	1.4886610748679714	2.01392480171224	KANK2;WEE1;RBL1;FBXO5;E2F7
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	5/92	0.2585042721237682	0.529785680783379	0	0	1.4886610748679714	2.01392480171224	CDKN1C;LEFTY1;ADAM17;TTK;JAK2
alpha-beta T cell activation (GO:0046631)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	ANXA1
ammonium transmembrane transport (GO:0072488)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	RHCG
aromatic compound biosynthetic process (GO:0019438)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	PNPO
aromatic compound catabolic process (GO:0019439)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	PON2
aspartate family amino acid biosynthetic process (GO:0009067)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	GOT1
atrial cardiac muscle cell to AV node cell signaling (GO:0086026)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	GJC1
benzene-containing compound metabolic process (GO:0042537)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	KYAT1
cellular response to epinephrine stimulus (GO:0071872)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	ATP2B4
chromatin silencing at telomere (GO:0006348)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	EZH2
commissural neuron axon guidance (GO:0071679)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	EPHB2
elastic fiber assembly (GO:0048251)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	FBLN5
establishment of protein localization to peroxisome (GO:0072663)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	LONP2
fusion of virus membrane with host plasma membrane (GO:0019064)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	CTSL
glycoside catabolic process (GO:0016139)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	GLA
immune response-inhibiting cell surface receptor signaling pathway (GO:0002767)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	LYN
internal protein amino acid acetylation (GO:0006475)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	HAT1
kidney epithelium development (GO:0072073)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	KANK2
kidney mesenchyme development (GO:0072074)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	BASP1
meiotic sister chromatid cohesion (GO:0051177)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	BUB1B
membrane fusion involved in viral entry into host cell (GO:0039663)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	CTSL
mitochondrial respiratory chain complex III assembly (GO:0034551)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	UQCC1
mitophagy (GO:0000423)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	SQSTM1
multi-ciliated epithelial cell differentiation (GO:1903251)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	PLK4
negative regulation of amyloid-beta clearance (GO:1900222)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	IFNGR1
negative regulation of appetite (GO:0032099)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	SPX
negative regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000562)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	VSIR
negative regulation of chromosome organization (GO:2001251)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	TOP2A
negative regulation of keratinocyte proliferation (GO:0010839)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	KLF9
negative regulation of lipid kinase activity (GO:0090219)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	DAB2IP
negative regulation of neural precursor cell proliferation (GO:2000178)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	KDM2B
negative regulation of phospholipase activity (GO:0010519)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	ANXA1
negative regulation of response to reactive oxygen species (GO:1901032)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	PDE8A
neurotransmitter receptor diffusion trapping (GO:0099628)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	CACNG7
neurotransmitter reuptake (GO:0098810)	1/8	0.26195140231207786	0.529785680783379	0	0	3.695852534562212	4.950950305931393	SLC29A2
